Title,Decisions,links,source,title,body
Samsung Electronic India enterprise business head quits,neutral,https://economictimes.indiatimes.com/samsung-electronics-india-enterprise-business-head-quits/articleshow/38676903.cms,economictimes.indiatimes.com,Samsung Electronics' India enterprise business head quits,"NEW DELHI: Samsung Electronics' India enterprise business head Sameer Garde has decided to resign to pursue new career opportunities, the company said. 

 Garde had joined Samsung to set up the enterprise business for a short duration on project basis. ""After completion of this project, I have decided to move on,"" he added. 

 Samsung said the company and Garde had mutually agreed to his move onto other opportunities outside the company. 
"
Soiles Bhattacharya takes interim charge of SAIL,neutral,https://m.economictimes.com/soiles-bhattacharya-takes-interim-charge-of-sail/articleshow/5998976.cms,m.economictimes.com,Soiles Bhattacharya takes interim charge of SAIL,"
  NEW DELHI: Soiles Bhattacharya today took over as the interim chairman of steel maker SAIL after incumbent S K Roongta superannuated.
  
  ""Steel Authority of India Ltd (SAIL) informs that S K Roongta ceases to be the chairman of SAIL with effect from May 31, 2010, on attaining the age of superannuation,"" the company said in a filing to the Bombay Stock Exchange.
  
  ""Further, the company informs that Soiles Bhattacharya Director (Finance) SAIL has been given the additional charge of Chairman SAIL,"" it added.
  
  Bhattacharya is the senior most director in SAIL. Official sources said that he has been given the additional charge for a period of three months or until further orders are issued.
  
  The steel ministry had to appoint an interim chairman, as there were delays in approval of state-owned BHEL's C S Verma for the top job in the steel PSU. Government's headhunter Public Enterprise Selection Board (PESB) had recommended Verma for the post of chairman of SAIL.
  
  While most of the clearances for Verma were in place, his appointment was not yet confirmed by the Appointments Committee of the Cabinet (ACC), pending which Bhattacharya has been appointed as the interim chairman.
  
  A government official, on the condition of anonymity, said that recently certain clarifications were sought from the ACC over appointment of a new chairman of SAIL.
  
  ""The Steel Ministry has already sent its reply on Verma's appointment to the ACC,"" he added.
  
  Steel minister Virbhadra Singh had last month said that he has already approved Verma's name for the post of SAIL chairman and recommended the same to the ACC.
  
  Bhattacharya assumes the responsibility of the country's largest steel firm at a time, which analysts say could be ""a very difficult time for the steel industry"", which is hit by rising prices of raw material like iron ore and coking coal and slackening demand ahead of the monsoon.
 "
"SAIL sets rs. 7,000-crore FPO process in motion",neutral,https://m.economictimes.com/markets/ipos/fpos/sail-sets-rs-7000-crore-fpo-process-in-motion/articleshow/7518343.cms,m.economictimes.com,"SAIL sets rs. 7,000-crore FPO process in motion","
  NEW DELHI: State-run Steel Authority of India, or Sail, the country’s largest steel producer, has initiated the process for its Rs. 7,000 crore follow-on public offer (FPO) and is planning to enter the market by March end or early April.
  
  The issue that was scheduled to enter the market in the second week of February was delayed after the state-run company objected to the conflict of interest of four investment bankers advising the issue. These bankers had also accepted a mandate for Tata Steel, which entered the market in January. The company had issued notices to these bankers alleging that advising Tata Steel, which was also from the same sector, amounted to conflict of interest. 
  
  “The issue with the bankers have been resolved and we will attempt to enter the market by the end of March, depending upon the market condition,” SAIL chairman CS Verma told ET.
  
  On Thursday, the department of disinvestments met senior officials of steel ministry, SAIL and representatives of six investment bankers to give the green signal for the FPO. “Bankers have done significant due diligence on the mandate. It will take two more weeks to prepare the prospectus that will be filed with the Sebi,” a banker told ET.
  
  The exact timing of the issue will depend upon the Rs. 12,000-crore share sale by exploration behemoth Oil and Natural Gas Corporation, a senior official of the department of disinvestments said. The proposed issue comprises 5% of fresh issue by the company and a share sale of a similar amount by the government.
 "
Rupee swings hand arbitrage advantage to day traders,neutral,https://m.economictimes.com/markets/forex/rupee-swings-hand-arbitrage-advantage-to-day-traders/articleshow/45635008.cms,m.economictimes.com,Rupee swings hand arbitrage advantage to day traders,"MUMBAI: With the rupee turning volatile against the dollar, day traders have tapped an arbitrage opportunity within a short span between the exchange traded futures and domestic over-the-counter forward markets. 

 The intensity on Tuesday was about 5-10 paise compared with zero to three paise a week or two ago in the 1-month contract category. Traders were seen buying the January contract in the dollar-rupee pair at about 63.82/$ while selling the similar maturity forward contract at 63.87-63.88. The gap, or spread, was on the higher end in other pairs like euro-rupee or pound-rupee or yen-rupee. 

 “Traders have initiated fresh long positions for the last two weeks as the rupee has turned volatile,” said Sajal Gupta - head (forex and interest rate), Edelweiss Financial Services. 

 “Earlier, they were enjoying premium of a stable exchange rate. Intra-day sharp volatility led to some arbitrage opportunities.” The average daily futures volume has nearly doubled to 11,300 crore compared with 6,050 crore in the first fortnight of the month, show data from NSE. 

 Between December 15 and 23, the rupee has swung from 62.46 to 63.89 per dollar, a movement as high as 2.29%, or 143 paise. 

 “After being ranged and quiet for nearly five months, dollar/rupee sprang to life since the first week of December,” said Anindya Banerjee, currency analyst at Kotak Securities. “Since then, turnover or participation has increased in all the three pillars of financial markets, viz., speculators, arbitrageurs and hedgers have become active.” 

 Over the past one week, the offshore non-deliverable forward market has been tepid as most traders have gone on leave ahead of year-end festivities globally. 

 The spreads, or gaps, with non-deliverable forward (NDF) from two domestic markets have shrunk to near zero from eight or 10 paise discount earlier. This, too, has fuelled arbitrages between domestic futures and forwards. Futures, forwards and NDFs all are the rupee derivatives. 

 Such large arbitrage opportunities have been lapped up by traders, which has helped in pumping up the volume on the exchange, dealers said. “We have seen arbitrage between futures and forward markets whenever there is demand-supply mismatch and sudden exchange rate volatility,” said Abhishek Goenka, founder & CEO, India Forex Advisors. 

 Arbitrage opportunities wane as and when the exchange rate turns to a particular trending, be it down or up instead of sharp swings. Traders’ rush to tap such opportunities is also being blamed. 

 “That too has not lasted long, as players have captured the difference and consequently, the contracts on OTC and exchange are now almost back at parity,” Banerjee said. On Wednesday, the local unit trended down against the greenback to close the day’s trading at 63.52 per dollar, weakened 0.38% from a day earlier. 

 Oil companies were seen buying dollars in the domestic forwards to meet their month-end demand. 
"
RP-Sanjiv Goenka Group to begin new CSR initiatives,neutral,https://m.economictimes.com/rp-sanjiv-goenka-group-to-begin-new-csr-initiatives/articleshow/31207287.cms,m.economictimes.com,RP-Sanjiv Goenka Group to begin new CSR initiatives,"KOLKATA: The RP-Sanjiv Goenka Group will float a separate entity to take up CSR activities of the group. The entity could be a trust or a corporate entity as well, said Sanjiv Goenka, the group’s chairman. This trust will set up center for excellences in the areas of education, skills development and healthcare. Goenka was talking to reporters on the eve of 84th birthday of RP Goenka. 

 Goenka, who announced RP Goenka scholarship scheme on Friday, said the group has a net profit of around Rs 900 crore. As per the new rule 2 per cent of the net profit should go to CSR activities. ""Our target is to set up one world class institution in every three years,"" he added. RP-Sanjiv Goenka Group could have an yearly corpus of Rs 18 crore for CSR. ""We want to create institutions and do something which is worthwhile instead of fettering it away. We are in the process of creating a trust which will set up bodies like educational and medical institutions. The idea is to create at least one institution in a period of three years. So, within a timespan of a decade we will be able to set up at least three institutions something which the city would be proud of. The trust is not yet been formed, and we are looking at things like the corpus that we can start with. We need a centralised structure to channelise our CSR initiatives ,"" he said. 

 ""We need around Rs 50-55 crore for a world class education or healthcare institution. So in 10 years we can have three. It is better to do something tangible from the CSR fund,” he added. Elaborating about the scholarship, Goenka added that it will offer Rs 60,000 scholarship a year to 30 students in the state initially. More students will be added gradually. 

 ""A student who has secured at least minimum 85 per cent marks in 2014 class 12 examination will be eligible for the scholarship. The idea is to support the student till it finishes the bachelors’ degree,"" he added. However,the combined family income of the applicant should not exceed Rs 2.5 lakh per year. 

 
"
AGM can open new chapter for RIL shareholders,neutral,https://m.economictimes.com/markets/stocks/news/agm-can-open-new-chapter-for-ril-shareholders/articleshow/6061579.cms,m.economictimes.com,AGM can open new chapter for RIL shareholders,"
  MUMBAI: When Mukesh Ambani steps out of his Black Mercedes, with wife Nita Ambani in tow, on Friday, to chair the annual general meeting (AGM) of Reliance Industries (RIL), it could mark the beginning of a new chapter not only for the Ambani family, but the extended family of 3.5 million RIL shareholders.
  
  Many thoughts would cross Mukesh's mind before he proceeds for the 36th AGM, being held at the Birla Matoshree auditorium in south Mumbai, as the company embarks on a new journey of going beyond its traditional business of oil refining to enter new sectors like power, telecom and financial services. These were the very sectors which RIL was barred from entering after the Reliance empire was split between the two brothers . Now, with the truce in place, the AGM would put an official seal on the patch-up , something which shareholders having been hoping to witness for a long time.
  
  What began as a bitter period of animosity between the Ambani brothers five years ago, could well come to an end on Friday, if Anil Ambani attends, something which no one is confirming but everyone is talking about. Anil is expected to represent himself as an ‘ordinary shareholder' , this time to express his gratitude for the truce agreement between RIL and his group.
  
  
  Shareholders expect big announcements
  
  The AGM of RIL would mark a breakaway from what shareholders saw at the August 2005 AGM, when an emotional Anil Ambani had said: ‘‘ Today, it is a very emotional day for me as I stand here with the blessings of my beloved mother Kokilaben . She has given birth to me twice. First, on June 4, 1959 and the second one on June 18, 2005. Both Mukesh and I could not be in front of you without her support and blessings.” Perhaps, June 18, 2010 would mark another rebirth for Anil.
  
  Ironically, he had sought his elder brother's blessings even then, when he was getting started on building his own empire. In all probability , this year's AGM could be like a ‘home coming' for Anil and his family, given the thaw in relations between the two factions.Shareholders could indeed witness a special ‘Kodak ’ moment if the two families happen to be seated together in the front row, just like old times.
  
  However, one sticky subject which Mukesh could touch upon at the AGM is the gas pricing issue for ADAG's power business. Mukesh had, in past AGMs, briefed shareholders on the gas dispute, which has been the main bone of contention between the two brothers ever since the Reliance empire was split. Said Shailesh Mehta, an RIL shareholder , who owns 32 shares of the company since it went public in 1977, ‘‘ I’m expecting the chairman to make big announcements at the AGM. We expect a new vision for RIL.”
  
  Clearly, the mood is already upbeat as to what Mukesh would unveil at the AGM.
 "
Should you opt for richly valued stocks?,neutral,https://m.economictimes.com/markets/stocks/news/should-you-opt-for-richly-valued-stocks/articleshow/44867043.cms,m.economictimes.com,Should you opt for richly valued stocks?,"The holy grail of stock market investing has forever remained elusive: fundamentally sound companies trading at cheap valuations. Like all good things in life, the top performers of the equity universe—companies that boast stable cash flows, high profit margins and efficient management, among others—carry the burden of high valuations, with their shares trading at substantial premiums to the broader indices as well as their peers.

This presents a dilemma for investors and experts alike. Some people like Vikas Gupta, executive vice-president, Arthveda Fund Management, questions the obsession with 'quality'. ""People are paying through their nose for these stocks. There is no doubt about the solid fundamentals of these companies, but there is a limit to the premium one should be paying for them,"" he says. Gupta believes such valuations cannot be sustained for long. ""There are other companies that are valued at much lower prices, and when these sectors and companies start showing results, money will be pulled out from the highperforming set of stocks,"" he argues.

Therefore, Gupta cautions investors against blindly buying the so-called highquality stocks. ""Unless there is a strong likelihood of the company's sales doubling within the next 2-3 years, and this positive development has not been factored in in the pricing of the stock, paying such a high price for it just does not make sense,"" Gupta adds.

In spite of the warnings by experts, there is always a good reason to track these fundamentally strong companies that have been commanding rich valuations in the market across time periods because of the opportunities they might throw up. Here, we have restricted our search to the CNX100 universe and included only those high-performing stocks that have been around for the past 10 years (since October 2004). The stock-picking filters left us with 79 stocks. Next, we compared the monthly average price-to-earnings ratio (PE) for each of these stocks against the monthly average PE of the Nifty index for the period under consideration. This exercise revealed the number of occasions on which each stock traded at a premium to the benchmark index, helping us identify the final list of perennially expensive stocks.

We have also compared the 10-year median PE of these stocks with the current PE to check where they stand today in terms of historical valuations. To determine the median, we first sort the list in ascending order, then pick the middle value. Comparing it to the average or mean valuation, the median value is a much more realistic interpretation of the market, especially if the data distribution is asymmetrical, which is the case for many of the stocks under consideration. Let's dig deeper into the final list of eight high-performing stocks and assess where they stand in terms of their fundamentals.

Stocks that have consistently traded at premium valuations

				

Asian Paints

The market leader in the paints business has always commanded a hefty premium in the stock market. Its superior pricing power due to its leadership position has allowed the company to maintain healthy profit margins throughout the past decade.

Over the past 2-3 years, Asian Paints has clocked a steady volume growth of around 10 per cent. With the company's new premium offerings in the fast-growing exterior paints segment, it is likely to maintain its profitability. Currently, the stock is trading at around 50 times the trailing 12-month earnings, compared to the 10-year median PE of 31.5. It is available at 144 per cent premium to the Nifty index PE. With these high valuations, most analysts are emphasising on caution despite the company's superior fundamentals. Says Shirish Pardeshi, head, research, Anand Rathi Securities: ""Though the company continues to report a healthy earnings growth, we believe most of the upside is capped at current valuations.""


	 


Dabur

The fast-moving consumer goods (FMCG) major, Dabur, enjoys a strong presence in the low-penetration and high-growth categories. It is known for its unique positioning, with a suite comprising products derived from ayurvedic and herbal sources. The company's robust fundamentals have naturally been awarded with premium valuations at all times. The stock has historically traded at a PE of around 37 times, but is currently enjoying a valuation multiple of nearly 57 times the trailing 12-month earnings. This stands at a 173 per cent premium to the Nifty index, almost twice its historical premium of 88 per cent. Despite these high valuations, analysts remain bullish on the stock given the company's strong innovation pipeline and high volume growth. Says Abneesh Roy, analyst at Edelweiss Securities: ""The company is in a sweet spot with volume growth ahead of most peers due to its huge innovation funnel, higher ad spends and aggressive distribution drive.""

HDFC

The first specialised housing finance company in the country, HDFC has enjoyed premium valuations over the years due to its consistent track record in earnings and loan book growth. Across economic cycles, its return ratios have remained healthy, with a return on equity of over 20 per cent in the past 10 years. The company's share price has appreciated recently due to the expectations of a merger with its subsidiary, HDFC Bank. Today, the stock trades at 29 times the earnings, which is not too far from its 10-year median PE of around 27. Its premium over the Nifty is at par with its historical valuation premium.

""At the operating level, HDFC continues to deliver superior performance led by strong growth, steady margins and robust asset quality. However, the stock is trading at a premium valuation and the scope for upside is limited,"" says a report from brokerage firm, Sharekhan. It maintains its 'hold' rating on the stock.

HDFC Bank

HDFC Bank has always held sway over the market, enjoying rich valuations. It has been awarded for its consistent track record of clocking over 30 per cent profit growth. However, it has recently seen the valuations fall from a historical context, after failing to match its own lofty standards of earnings growth. The valuation premium over the Nifty index has narrowed significantly compared to its historical premium. Analysts, however, remain positive on the stock. Says Vaibhav Agrawal, vicepresident, research, Angel Broking:

""Though the current earnings trajectory at over 21 per cent year-on-year is lower than its illustrious track record of over 30 per cent earnings growth, it is still impressive and better than other large private peers in light of the current macro environment. A likely economic recovery would reflect in higher loan growth, which, in our view, justifies a premium valuation multiple.""

Kotak Mahindra Bank

This relative newcomer in the banking space has made a mark for itself with its focus on retail loans. It fetches the highest net interest margins in the industry at 4.5 per cent and boasts a better-than-average asset quality, with its net non-performing assets (NPA) of 1 per cent. It grew its loan book at 25 per cent compounded annual growth rate (CAGR) in the past five years. Its high loan book growth, strong management and consistently high return ratios have allowed it to enjoy rich valuations.

At 51 times the trailing 12-month earnings, it is trading marginally higher than its his torical multiple and is expensive. Analysts, however, remain bullish because of its all-round superiority. Says Manish Ostwal, analyst, KR Choksey Institutional Research: ""We believe that strong core capitalisation, superior margins and asset quality, improving liability franchise with strong market positioning in capitallinked businesses, are the key differentiators for Kotak.""


	 


Titan Company

Jewellery and watchmaker, Titan, is another company that has always been valued on the higher side. Its dominant position in the organised market, aided by unwavering trust from an upwardly mobile and increasingly brand-conscious Indian middle class, has held the company in good stead all these years. The stock has historically traded at twice the valuation of the broader Nifty index, but is currently trading at a premium of 135 per cent. At a PE of 49 times the trailing 12-month earnings, it is much more expensive than its 10-year median PE of around 39. Yet, analysts are convinced that the stock has enough potential even at these levels. Says Gautam Duggad, analyst, Motilal Oswal Securities: ""We believe that Titan will be a key beneficiary of the improving macro and urban consumer sentiment. The dominant presence in its core segments, underlying shift towards branded segments in both jewellery and watches, and a strong balance sheet make it a compelling play on rising urban aspirations and, therefore, a preference for branded lifestyle goods.""

Apollo Hospitals 

Apollo is India's largest private healthcare service provider, with an integrated business model that offers an umbrella of services. Apart from hospitals, the company has the largest organised pharmacy retail chain, with around 1,600 stores, accounting for roughly 30 per cent of its total revenue. The healthcare services segment has grown at a healthy CAGR of 17 per cent over the past five years on account of incremental hospital addition, as well as expansion and maturity of older hospitals. The pharmacy business has grown at nearly 33 per cent CAGR in the past five years and is also a candidate for possible value unlocking in the future. The consistent growth has allowed the company to fetch premium valuations at all times. At a trailing PE of 46 times, the stock is trading much higher than its historical valuation of around 34.5 times. Analysts say the stock is not providing much comfort at these levels.

Motherson Sumi Systems

This auto component maker has been on an unmatched growth trajectory over the past decade. Even during the troubled years, when its peers struggled, Motherson was able to protect its revenue base and maintain profitability. In the past, it has set very ambitious five-year growth targets for itself and has gone ahead to achieve them.

Having already achieved its revenue target one year in advance, it appears set to meet its target of 40 per cent return on capital employed (ROCE) by 2015. Given such robust fundamentals, analysts continue to back the stock despite a steep PE multiple of 62 times. Says Kaushal Maroo, an analyst at Emkay Global Financial Services: ""Over the past five years, the Street's focus on nearterm earnings has possibly lead to it missing the bigger picture. The company has emerged from being an Indian wiring harness maker of repute to being a supplier of rear-view mirrors and polymer products to major European original equipment manufacturers (OEMs). We see over 30 per cent earnings CAGR during 2013-18.""
The Nifty Fifty era

The craze over high-quality growth stocks has echoes of a bygone era—the US of the 1960s and 70s—when the Nifty Fifty, a basket of 50 popular stocks, enjoyed an obsessive following by investors. These were widely perceived as solid buy-and-hold growth stocks and their lofty valuations were considered well-justified. While these 50 stocks propelled the US bull market of the early 1970s, the subsequent bear market that lasted till 1982 caused valuations of the Nifty Fifty to fall to low levels along with the rest of the market. Most of these stocks underperformed the broader market averages. While many of these are still good performers (Coca-Cola, Gillette, PepsiCo, Procter & Gamble), some have lost their way (Polaroid, Eastman Kodak, Dow Chemical). It should serve as a cautionary tale of unrealistic expectations from growth stocks.

"
Religare Securities launches virtual stock trading platform,neutral,https://m.economictimes.com/markets/stocks/news/religare-securities-launches-virtual-stock-trading-platform/articleshow/44960359.cms,m.economictimes.com,Religare Securities launches virtual stock trading platform,"MUMBAI: Religare Securities Ltd (RSL), a retail broking arm of Religare Enterprises (REL) today said it has partnered with Singapore-based financial technology firm TrakInvest to launch a cutting-edge virtual stock trading platform for its users. 

 The new social stock market platform, trakinvest.com, allows investors in India to trade risk-free using virtual money, helping them improve their skills and knowledge while earning prizes and even jobs. With this confidence, they can then trade with real money via RSL's online trading platform, a statement issued here said. 

 ""TrakInvest is more than game. It's a holistic trading platform. With TrakInvest, users can learn from other traders and even copy their trading activity, download 12,000 free research reports that are updated every week, and take part in competitions where they can win great prizes including finance jobs and internships. 

 ""We're making it possible for anyone to become a successful and a more informed investor,"" TrakInvest Founder & CEO Bobby Bhatia said. 

 Each new TrakInvest user starts with Rs 50 lakh of virtual cash to build their winning portfolio. Users are also provided with contextualised stock news and twitter feeds, as well as detailed research reports and stock analytics tools. 

 
"
Sandip Bansal joins Religare Capital Markets,neutral,https://m.economictimes.com/sandip-bansal-joins-religare-capital-markets/articleshow/41690513.cms,m.economictimes.com,Sandip Bansal joins Religare Capital Markets,"MUMBAI: Religare Capital Markets Limited (RCML), the investment banking and institutional equities arm of Religare Enterprises Limited on Thursday announced the appointment of Sandip Bansal as Director Institutional Research, covering metals and infrastructure. He will be based at RCML's Mumbai office and will report to Gautam Trivedi, Managing Director & Head of Equities, India. 

 A Chartered Accountant, company secretary and an alumnus of the Indian Institute of Management, Ahmedabad, Sandip Bansal joins RCML with over 11 years of experience. Most recently he was with UBS securities, where he was the lead analyst and tracked Infra, E&C and metals & mining sector for over five years. 

 Prior to UBS, Sandip worked with Kotak securities where he tracked the Infra sector and covered about 20 companies. Sandip has also worked with KPMG. 

 Announcing Sandip's appointment, RCML's Managing Director and Head of Equities, Gautam Trivedi said, ""Sandeep brings with him a deep understanding of India's metal and infrastructure sector. Both the sectors are expected to see an exponential growth in the coming years as we see significant investments in these sectors going forward. With his vast experience and domain expertise, he will further strengthen our team and help deliver superlative value to our clients."" 
"
Religare's top four picks for 2014,neutral,https://m.economictimes.com/markets/stocks/news/religares-top-four-picks-for-2014/articleshow/28235604.cms,m.economictimes.com,Religare's top four picks for 2014,"NEW DELHI: Indian equities have seen a liquidity-driven rally in 2013, with the Sensex adding 9%, or 1,700 points, and Nifty nearly 7%, or 400 points.
 
 FII inflows were strong during the year and they pumped in more than Rs 1.13 lakh crore into Indian equities.
 
 Elections are the major trigger for 2014 and investors expect that the new government would take strong decisions for the growth, Religare Retail Research said in a note.
 
 The important factors that may affect the stock market in the year 2014 are global and domestic market environment, inflation, interest rate scenario, fiscal/trade scenario in India and policy actions from the next government, among other things, added the report.
 
 Religare is of the view that volatility may continue as the US Fed decision for QE will play a major role. However, the volatility should be used to pick strong fundamental stocks for long term.
 
 The brokerage firm selected following four stocks for the year 2014. It believes the strong growth potential and robust business model of these companies could be rewarding for investors.
 
 
1) Britannia Industries Ltd: Target price set at Rs 1,050
 
 The company expects sustained growth in both bakery and dairy segments in FY14-15. Its growth is expected to be driven via heavy investment in advertising and promotions as well as infrastructure investments, both in the premium and discount segments.
 
 The company expects that it would continue to drive profitable growth in an extremely competitive environment with focus on consumers, customers and cost-effectiveness.
 
 
2) Glenmark Pharmaceuticals Ltd: Target price set at Rs 610
 
 The product pipelines of the company for FY14 are strong and resilient. This fiscal year could witness some more positive action during the second and third quarters as the outlicensing deal with Sanofi could show pleasant progress.
 
 The company has also received approval from the US Food and Drug Administration to launch Crofelemer, a drug used for HIV-linked diarrhea. The company is currently preparing to file for approvals to launch this medication in 140 countries.
 
 
3) Jyothi Laboratories Ltd: Target price set at Rs 225
 
 The company has revitalized its flagship brand and also rejigged its detergents portfolio acquired from Henkel. It is likely to launch new products in the personal care space.
 
 To increase awareness of its brands, the company has identified seven power brands that'll be marketed aggressively. Now the company aims to increase its turnover three-fold to Rs 3,000 crore in the next three years.
 
 
4) Rallis India Ltd: Target price set at Rs 210
 
 The company believes that there is a big opportunity in the Indian agrochemical industry as the usage of pesticides in India is one of the lowest in the world with 0.48 kg/ha whereas average world consumption is around 3-5 kg/ha and only 35-40% of the farmland is under crop protection.
 
 The company is strengthening its organic portfolio and focusing on agrochemicals that account for about 85% of its business. It plans to increase its presence in the seeds business and focus on exports.
 
 
(The views and recommendations expressed in this section are Religare’s own and do not represent those of EconomicTimes.com. Please consult your financial advisor before taking any position in the stocks mentioned) 
"
Reckitt Benckiser names Nitish Kapoor as India MD,neutral,https://m.economictimes.com/industry/healthcare/biotech/reckitt-benckiser-elevates-india-md-nitish-kapoor-to-global-leadership-role/articleshow/61565898.cms,m.economictimes.com,Reckitt Benckiser elevates India MD Nitish Kapoor to global leadership role,"British consumer goods and healthcare giant Reckitt Benckiser has elevated its India managing director Nitish Kapoor into a global leadership role, as part of a sweeping restructuring of operations globally.
 
 Kapoor, who led the India operations for four years and was also RB’s senior vice-president for South Asia, will now head the company’s health business in North America. He will move to the US and report to global chief executive Rakesh Kapoor.
 
 The new structure will be implemented starting the first quarter of 2018.
 
 Under Kapoor, RB India had posted sales of Rs 5,606 crore in fiscal 2016, an expansion of 14% over the previous financial year. Growth was fuelled by improved higher direct distribution in rural markets, introduction of packs at entry-level price points in brands such as Dettol and Harpic, and the ‘Banega Swachh’ campaign to leverage the sanitation brands.
 
 An RB India spokesperson confirmed the development. “RB has reorganised its business, globally, into two units: RB Health and RB Hygiene Home. Nitish Kapoor, currently senior VP South Asia, is moving as executive vice president, RB Health, North America, based in the US.”
 
 RB India will also have two heads — one each for health and hygiene businesses — instead of one overall chief executive.
 
 Gaurav Jain is being appointed as senior vice president Africa, the Middle East and South Asia (AMESA) for RB Health. He will also take charge of the India health business. Narasimhan Eswar is being appointed as senior vice president, South Asia-RB Home Hygiene, and will be looking after the India hygiene home business.
 
 Both executives are internal recruits.
 
 The maker of Dettol soap, Air Wick air freshener and Veet hair remover announced its decision to split its businesses globally last year to sharpen its focus and fuel growth in a challenging market. RB Health is a 7.5 billion pound business.
 
 “RB is embracing bold changes when needed, to continue to create disproportionate shareholder value. The new structure also reinforces the prowess that RB has when it comes to growing diverse talent and building a culture of merit and performance,” said Vibhav Dhawan, managing partner of executive search and consulting firm Positive Moves Consulting.
 
 US baby formula maker Mead Johnson Nutrition, which Reckitt Benckiser acquired for £14.2-billion in June this year, will be part of RB Health. RB Hygiene Home will have brands such as Lysol, Vanish, Finish and Air Wick, and is a five billion pounds business.
 
 In its latest reported earnings for the third quarter ended September 30, RB had reduced its full-year sales outlook, with its net revenue falling 1% to £3.2 billion. The company said it is expecting sales to be flat in the full year, down from a previous target of 2%. RB has struggled with weak sales in recent months, owing to a subdued consumption environment and the Petya ransomware attack earlier this year. The cyber attack had severely impacted the company's ability to make and export products to some markets. 
"
RBI Deputy Governor Anand Sinha retires,neutral,https://m.economictimes.com/rbi-deputy-governor-anand-sinha-retires/articleshow/29122013.cms,m.economictimes.com,RBI Deputy Governor Anand Sinha retires,"MUMBAI: Reserve Bank Deputy Governor Anand Sinha, who was looking after the new bank licence process has retired, even as procedure of granting licences to the private sector is yet to be completed. 

 His portfolio has been allocated to other three Deputy Governors. 

 It is also believed that Sinha will be appointed as an adviser to the central bank for a period of three months so that his expertise can be utilised for shortlisting of applicants for bank licences. 

 Initially, 26 entities evinced interest in entering the banking arena. Tata Sons, the holding company of the Tata group, withdrew its application in November, leaving 25 players in the fray. 

 Public sector units India Post and IFCI, private sector Anil Ambani group and Aditya Birla group submitted applications on July 1. Besides, Bajaj Finance, Muthoot Finance, Religare Enterprises and Shriram Capital have applied for licences. 

 The Finance Minister and RBI Governor at several occasions had said that bank licences to corporates would be granted by the end of current fiscal. 

 ""I hope to announce the licences within, or soon after, the term of Deputy Governor Anand Sinha who has been shepherding the process. His term expires January 2014,"" RBI Governor Raghuram Rajan had said in his first media briefing after taking charge from D Subbarao. 

 RBI in a statement said the portfolios are allocated among three other Deputy Governors-- K C Chakrabarty, H R Khan and Urjit Patel. 

 ""The RBI has reallocated the portfolios among the three Deputy Governors from Monday, January 20, 2014. The reallocation was necessitated consequent upon Anand Sinha relinquishing his charge as Deputy Governor,"" RBI said in a release. 

 Sinha was reappointed as the Deputy Governor of RBI for 11 months till January 18, 2014 in February last year. 

 He looked after the Department of Banking Operations and Development, the Department of Non-Banking Supervision and the Urban Banks Department, Departments of Risk Monitoring, Information Technology, Expenditure and Budgetary Control, Legal and Premises. 

 K C Chakrabarty has been given additional portfolio of Legal and Premises Department, Urban Banks Department. 

 H R Khan will get additional charge of Department of Banking Operations and Development, Department of Non-Banking Supervision and Urban Banks Department and Department of Information Technology. 

 While Urjit Patel gets the Department of Expenditure & Budgetary Control and Risk Monitoring as additional portfolios. 

 RBI said that the portfolio will be reallocated upon appointment of a new Deputy Governor. 
"
What to expect from RBI policy tomorrow,neutral,https://economictimes.indiatimes.com/markets/rbi-policy,economictimes.indiatimes.com,HOLAXD,HOLAXD
